condition,parameter,fixed_value,profile_sse,reference_sse,relative_sse,delta_sse,conditional_gaussian_lr,n_observations,converged,optimized_D,optimized_alpha,optimized_beta
nordholt_h2o2,beta,1.3081774742601928e-05,94.68049815796729,88.32837226155871,1.0719148981665665,6.35212589640858,2.4306335710552434,35,True,-85.53110160072244,1.0000000000000018e-08,1.308177474260194e-05
nordholt_h2o2,beta,1.9952623149688786e-05,94.68049587793081,88.32837226155871,1.0719148723533831,6.352123616372097,2.4306327282071494,35,True,-85.53110215319019,1.0000000000000018e-08,1.995262314968877e-05
nordholt_h2o2,beta,3.043219887107716e-05,94.68049240036899,88.32837226155871,1.0719148329825474,6.352120138810278,2.430631442676637,35,True,-85.5311036850327,1.000000001840336e-08,3.0432198871077144e-05
nordholt_h2o2,beta,4.641588833612772e-05,94.68048709631496,88.32837226155871,1.0719147729332803,6.35211483475625,2.430629481957051,35,True,-85.53110571530853,1.0000000018403892e-08,4.64158883361277e-05
nordholt_h2o2,beta,7.079457843841373e-05,94.68047900645746,88.32837226155871,1.071914681344844,6.352106744898748,2.430626491425069,35,True,-85.53110907015312,1.0000000000000018e-08,7.07945784384137e-05
nordholt_h2o2,beta,0.00010797751623277094,94.68046666764066,88.32837226155871,1.07191454165228,6.352094406081946,2.430621930203787,35,True,-85.53111401620347,1.0000000000000018e-08,0.0001079775162327709
nordholt_h2o2,beta,0.00016468978654828688,94.68044784823334,88.32837226155871,1.0719143285904196,6.35207558667463,2.4306149733377636,35,True,-85.53112155964881,1.0000000000000018e-08,0.00016468978654828685
nordholt_h2o2,beta,0.0002511886431509577,94.68041914453781,88.32837226155871,1.071914003624672,6.352046882979096,2.430604362599024,35,True,-85.53113054341613,1.0000008861919271e-08,0.00025118864315095774
nordholt_h2o2,beta,0.0003831186849557285,94.68037536522868,88.32837226155871,1.0719135079820148,6.352003103669972,2.4305881789341486,35,True,-85.53115176649656,1.0000008861919271e-08,0.0003831186849557286
nordholt_h2o2,beta,0.0005843414133735175,94.68030859253746,88.32837226155871,1.0719127520222986,6.351936330978745,2.430563495413325,35,True,-85.5311729406819,1.000000000000009e-08,0.0005843414133735176
nordholt_h2o2,beta,0.0008912509381337441,94.68020675051488,88.32837226155871,1.0719115990289854,6.351834488956172,2.4305258479577905,35,True,-85.53121790532091,1.0000000000000018e-08,0.0008912509381337438
nordholt_h2o2,beta,0.0013593563908785241,94.68005142154702,88.32837226155871,1.0719098404890748,6.351679159988308,2.4304684281599145,35,True,-85.53128207770821,1.0000000000000018e-08,0.0013593563908785237
nordholt_h2o2,beta,0.002073321573485954,94.67981451678014,88.32837226155871,1.0719071583976831,6.3514422552214285,2.430380852402509,35,True,-85.53135203211173,1.000000980393316e-08,0.0020733215734859535
nordholt_h2o2,beta,0.0031622776601683794,94.67945319954829,88.32837226155871,1.071903067784185,6.351080937989579,2.4302472851019274,35,True,-85.53152870185258,1.000000980393316e-08,0.003162277660168379
nordholt_h2o2,beta,0.004823178482239299,94.67890214552129,88.32837226155871,1.071896829086325,6.3505298839625794,2.4300435772601503,35,True,-85.5316867767221,1.0000009503680745e-08,0.004823178482239301
nordholt_h2o2,beta,0.007356422544596406,94.67806174803633,88.32837226155871,1.071887314618171,6.349689486477615,2.429732905697092,35,True,-85.53195972501676,1.0000009503680745e-08,0.007356422544596408
nordholt_h2o2,beta,0.01122018454301963,94.67678014649434,88.32837226155871,1.0718728051065707,6.348407884935625,2.4292591279629603,35,True,-85.53248181056682,1.0000009503680745e-08,0.011220184543019634
nordholt_h2o2,beta,0.017113283041617775,94.67482586533971,88.32837226155871,1.071850679926353,6.346453603781001,2.4285366641628907,35,True,-85.53320239910686,1.0000009503680745e-08,0.01711328304161777
nordholt_h2o2,beta,0.02610157215682533,94.67184619019382,88.32837226155871,1.0718169458602809,6.343473928635106,2.4274351013101256,35,True,-85.53431185964862,1.0000009503680745e-08,0.02610157215682533
nordholt_h2o2,beta,0.03981071705534969,94.66730393804647,88.32837226155871,1.071765521249694,6.338931676487761,2.4257557991153145,35,True,-85.53591714673037,1.0000009503680745e-08,0.03981071705534969
nordholt_h2o2,beta,0.060720219569098836,94.66038161030693,88.32837226155871,1.0716871508737624,6.332009348748215,2.4231964114558635,35,True,-85.5384461103617,1.0000009503680745e-08,0.06072021956909884
nordholt_h2o2,beta,0.09261187281287918,94.64983657899393,88.32837226155871,1.0715677664557888,6.321464317435215,2.4192972442596385,35,True,-85.5422962219998,1.0000009503680745e-08,0.09261187281287918
nordholt_h2o2,beta,0.14125375446227525,94.63378340307301,88.32837226155871,1.071386022181442,6.305411141514298,2.4133605323705463,35,True,-85.54824681525133,1.0000009503680745e-08,0.14125375446227525
nordholt_h2o2,beta,0.21544346900318823,94.60936919568299,88.32837226155871,1.0711096194043397,6.280996934124275,2.4043298514538844,35,True,-85.55721318549548,1.0000009503680745e-08,0.21544346900318825
nordholt_h2o2,beta,0.32859932476006476,94.57229553418458,88.32837226155871,1.0706898940029859,6.243923272625864,2.3906120509375617,35,True,-85.57083491882544,1.0000009503680745e-08,0.32859932476006476
nordholt_h2o2,beta,0.5011872336272715,94.51612848222817,88.32837226155871,1.0700540048711213,6.187756220669456,2.3698191664813297,35,True,-85.5913777165681,1.0000009503680745e-08,0.5011872336272715
nordholt_h2o2,beta,0.7644222742525995,94.43133586852643,88.32837226155871,1.0690940345747069,6.10296360696772,2.3384057607605286,35,True,-85.62251477605602,1.0000009503680745e-08,0.7644222742525995
nordholt_h2o2,beta,1.165914401179831,94.30402191071178,88.32837226155871,1.0676526635344068,5.97564964915307,2.2911863181312015,35,True,-85.66931579405097,1.0000009503680745e-08,1.165914401179831
nordholt_h2o2,beta,1.7782794100389228,94.11444992135954,88.32837226155871,1.065506445003504,5.786077659800824,2.2207577470717874,35,True,-85.73919355068927,1.0000009503680745e-08,1.7782794100389228
nordholt_h2o2,beta,2.7122725793320295,93.83577399646249,88.32837226155871,1.0623514460177668,5.50740173490378,2.116967878502568,35,True,-85.84205333371303,1.0000009503680745e-08,2.7122725793320295
nordholt_h2o2,beta,4.136820402388494,93.43416017145063,88.32837226155871,1.0578046190500672,5.105787909891916,1.966847620411984,35,True,-85.99071710723119,1.0000009503680745e-08,4.136820402388494
nordholt_h2o2,beta,6.309573444801917,92.87295528066284,88.32837226155871,1.0514509992966548,4.544583019104124,1.7559890008769081,35,True,-86.19914172193685,1.000000000003956e-08,6.309573444801918
nordholt_h2o2,beta,9.623506263980868,92.12570826046674,88.32837226155871,1.042991123935391,3.797335998908025,1.4732433048677631,35,True,-86.47744952973689,1.0000000000000018e-08,9.62350626398087
nordholt_h2o2,beta,14.677992676220676,91.20362617161784,88.32837226155871,1.0325518724781308,2.8752539100591292,1.1211649497769778,35,True,-86.82048848967773,1.0000000000000018e-08,14.677992676220674
nordholt_h2o2,beta,22.38721138568338,90.19461248457499,88.32837226155871,1.0211284344456155,1.866240223016277,0.7317913423855682,35,True,-87.1906645807372,1.0000000000000018e-08,22.387211385683376
nordholt_h2o2,beta,26.323597364129622,89.82047155354873,88.32837226155871,1.016892638840571,1.4920992919900158,0.5863040737903769,35,True,-87.3244005495212,1.0000000000000018e-08,26.32359736412962
nordholt_h2o2,beta,27.774371458160974,89.70174087994972,88.32837226155871,1.0155484425131733,1.3733686183910123,0.5400081405403097,35,True,-87.36615382743125,1.0000000000000018e-08,27.77437145816097
nordholt_h2o2,beta,29.30510215701338,89.58637589744849,88.32837226155871,1.0142423504892015,1.2580036358897786,0.4949658363721338,35,True,-87.40630734395782,1.0000000000000018e-08,29.305102157013383
nordholt_h2o2,beta,30.920196114128505,89.47482787954502,88.32837226155871,1.0129794718121987,1.1464556179863052,0.451358611028907,35,True,-87.44467766676988,1.0000000000000018e-08,30.920196114128508
nordholt_h2o2,beta,32.62430284711908,89.36752632999594,88.32837226155871,1.0117646690619417,1.0391540684372274,0.4093601179823304,35,True,-87.48110093538423,1.0000000000000018e-08,32.624302847119075
nordholt_h2o2,beta,34.145488738336006,89.28001089989182,88.32837226155871,1.0107738726976097,0.9516386383331081,0.3750686819383438,35,True,-87.5103781854748,1.000000000002645e-08,34.145488738336006
nordholt_h2o2,beta,34.422328122757484,89.26487137841451,88.32837226155871,1.0106024722620568,0.9364991168557992,0.369133107126967,35,True,-87.51539694137963,1.0000000000000018e-08,34.422328122757484
nordholt_h2o2,beta,36.319448079651885,89.1672262271279,88.32837226155871,1.0094969933679425,0.8388539655691858,0.3308263149965183,35,True,-87.54744728909495,1.0000000190094964e-08,36.31944807965188
nordholt_h2o2,beta,38.321124129266465,89.07490989049789,88.32837226155871,1.0084518440657837,0.7465376289391799,0.2945714524669651,35,True,-87.57713433229144,1.0000000000000515e-08,38.32112412926646
nordholt_h2o2,beta,40.43311867818239,88.98819048667565,88.32837226155871,1.0074700598258857,0.6598182251169362,0.26048039859545086,35,True,-87.60436357628815,1.0000000000024567e-08,40.43311867818239
nordholt_h2o2,beta,42.661511716860886,88.90727934939436,88.32837226155871,1.0065540332399807,0.5789070878356455,0.22864271320944438,35,True,-87.62907713475747,1.0000000000000018e-08,42.661511716860886
nordholt_h2o2,beta,45.01271832266375,88.83232622189367,88.32837226155871,1.005705459609769,0.5039539603349539,0.1991235791976614,35,True,-87.6512455716131,1.0000000000000018e-08,45.012718322663744
nordholt_h2o2,beta,47.49350712751904,88.76341577464295,88.32837226155871,1.004925297522703,0.4350435130842385,0.17196227738148995,35,True,-87.67086954905453,1.0000000000000018e-08,47.49350712751903
nordholt_h2o2,beta,50.111019803396275,88.70056565244022,88.32837226155871,1.0042137467424326,0.37219339088150605,0.14717128203273527,35,True,-87.68798292762888,1.0000000000000018e-08,50.111019803396275
nordholt_h2o2,beta,52.07948328595465,88.65914061067029,88.32837226155871,1.003744757665545,0.3307683491115796,0.1308217230617504,35,True,-87.69876004202825,1.0000000000000018e-08,52.07948328595465
nordholt_h2o2,beta,52.872791621686005,88.64372620512309,88.32837226155871,1.0035702451600776,0.31535394356437507,0.12473604373573943,35,True,-87.7026502217057,1.0000002744869083e-08,52.87279162168601
nordholt_h2o2,beta,55.786773145669706,88.59278199113908,88.32837226155871,1.0029934858167362,0.2644097295803647,0.10461549908395336,35,True,-87.71496611129861,1.0000002507884402e-08,55.7867731456697
nordholt_h2o2,beta,58.86135311852812,88.54755506750297,88.32837226155871,1.0024814541503744,0.2191828059442571,0.08674331493951938,35,True,-87.72505115893928,1.0000002507884402e-08,58.86135311852814
nordholt_h2o2,beta,62.10538261277788,88.5078099973502,88.32837226155871,1.0020314846882963,0.17943773579148115,0.07102984047685068,35,True,-87.73305360511668,1.0000002507884402e-08,62.10538261277789
nordholt_h2o2,beta,65.52820051065763,88.47326042238413,88.32837226155871,1.0016403354563852,0.1448881608254169,0.05736470514564868,35,True,-87.73913792661334,1.0000002507884402e-08,65.52820051065761
nordholt_h2o2,beta,69.13966038881617,88.44357696769396,88.32837226155871,1.0013042774726346,0.1152047061352448,0.04561996745723082,35,True,-87.74348509274714,1.0000002507884402e-08,69.1396603888162
nordholt_h2o2,beta,72.95015888469818,88.41839617644965,88.32837226155871,1.00101919590032,0.09002391489093498,0.035653690548314736,35,True,-87.7462866048062,1.0000002507884402e-08,72.95015888469818
nordholt_h2o2,beta,76.97066562628846,88.39733011731873,88.32837226155871,1.0007806988173158,0.06895785576001856,0.027313798067879588,35,True,-87.74773947503994,1.0000002507884402e-08,76.97066562628844
nordholt_h2o2,beta,79.43282347242788,88.38672083818177,88.32837226155871,1.0006605870246343,0.05834857662306092,0.023112912657314813,35,True,-87.7480441848335,1.0000002507884402e-08,79.43282347242791
nordholt_h2o2,beta,81.21275481137582,88.37997627265011,88.32837226155871,1.0005842291640854,0.051604011091399116,0.020442049903402083,35,True,-87.74804173786258,1.0000002507884402e-08,81.21275481137585
nordholt_h2o2,beta,85.68863852724725,88.36592730377633,88.32837226155871,1.0004251753004845,0.03755504221761896,0.014877972867745778,35,True,-87.74738573246704,1.0000002507884402e-08,85.68863852724724
nordholt_h2o2,beta,90.41120190673226,88.3547803027403,88.32837226155871,1.0002989757481706,0.026408041181582576,0.010462587233971365,35,True,-87.74595465426411,1.0000000014997764e-08,90.41120190673223
nordholt_h2o2,beta,95.3940402218047,88.34614517692013,88.32837226155871,1.0002012141162162,0.01777291536141945,0.007041785637986508,35,True,-87.74392098744069,1.0000000000000018e-08,95.39404022180472
nordholt_h2o2,beta,100.65149802152645,88.33965187198656,88.32837226155871,1.000127700875031,0.011279610427848752,0.004469245268888484,35,True,-87.74144066902836,1.0000000000000018e-08,100.65149802152645
nordholt_h2o2,beta,106.19871042700333,88.33495621502452,88.32837226155871,1.0000745395086226,0.006583953465806758,0.0026087855742005094,35,True,-87.73865212574313,1.0000000114796724e-08,106.19871042700329
nordholt_h2o2,beta,112.05164670223219,88.33174424756797,88.32837226155871,1.0000381755705774,0.003371986009256034,0.0013361194668094936,35,True,-87.73567558812982,1.0000000114796724e-08,112.05164670223222
nordholt_h2o2,beta,118.22715622627125,88.3297350107297,88.32837226155871,1.0000154282156017,0.0013627491709939932,0.0005399833805816962,35,True,-87.73261164217145,1.0000000114796724e-08,118.22715622627123
nordholt_h2o2,beta,121.15276586285852,88.32915013854347,88.32837226155871,1.0000088066491528,0.0007778769847561762,0.0003082313631077782,35,True,-87.73120922944948,1.0000000000016183e-08,121.15276586285854
nordholt_h2o2,beta,124.74301699907721,88.32868183414503,88.32837226155871,1.0000035047921567,0.0003095725863175858,0.00012266751052314283,35,True,-87.72954220793123,1.0000000000008687e-08,124.74301699907717
nordholt_h2o2,beta,131.6179868206481,88.32837226001324,88.32837226155871,0.9999999999825031,-1.5454730828423635e-09,0.0,35,True,-87.72653297207619,1.0000000000000018e-08,131.6179868206481
nordholt_h2o2,beta,138.87185729080483,88.32862679713749,88.32837226155871,1.000002881696699,0.00025453557877597177,0.0001008592391436689,35,True,-87.723630913442,1.0000000018416184e-08,138.8718572908048
nordholt_h2o2,beta,146.5255107850669,88.32929674329502,88.32837226155871,1.0000104664188034,0.0009244817363054381,0.00036632274107954125,35,True,-87.72087033142049,1.000000013174825e-08,146.52551078506693
nordholt_h2o2,beta,154.60098057064252,88.3302613354999,88.32837226155871,1.000021386943887,0.0018890739411858704,0.0007485350316344965,35,True,-87.71827366607447,1.0000000131748711e-08,154.6009805706425
nordholt_h2o2,beta,163.12151423559538,88.33142448710956,88.32837226155871,1.0000345554375418,0.003052225550845833,0.0012094194180757335,35,True,-87.71585211928765,1.0000000000107808e-08,163.12151423559533
nordholt_h2o2,beta,172.11164061378742,88.33271135086676,88.32837226155871,1.0000491245247358,0.0043390893080470505,0.0017193161358054923,35,True,-87.71360997666913,1.000000001842066e-08,172.11164061378744
nordholt_h2o2,beta,181.59724039825943,88.33406491224247,88.32837226155871,1.0000644487217187,0.0056926506837555735,0.002255632574618408,35,True,-87.71154497448119,1.000000001842066e-08,181.59724039825943
nordholt_h2o2,beta,184.7849797422287,88.33451087829673,88.32837226155871,1.000069497677596,0.006138616738013525,0.0024323341960465063,35,True,-87.71091215024005,1.000000001842066e-08,184.78497974222876
nordholt_h2o2,beta,191.6056206463323,88.3354427733055,88.32837226155871,1.0000800480249523,0.007070511746789521,0.0028015687448046125,35,True,-87.70965065424018,1.0000000018420412e-08,191.6056206463324
nordholt_h2o2,beta,202.16559339091188,88.33681423953152,88.32837226155871,1.0000955749297384,0.00844197797280799,0.0033449626961041838,35,True,-87.70791787491193,1.0000000000000018e-08,202.16559339091197
nordholt_h2o2,beta,213.30755858430442,88.33815777570196,88.32837226155871,1.000110785627457,0.009785514143246132,0.0038772821913874837,35,True,-87.70633571633455,1.000000001842066e-08,213.30755858430436
nordholt_h2o2,beta,225.06359161331875,88.33945885644043,88.32837226155871,1.0001255156706488,0.011086594881717815,0.00439277279756211,35,True,-87.7048923556179,1.0000000013815491e-08,225.06359161331866
nordholt_h2o2,beta,237.46753563759515,88.34070820460549,88.32837226155871,1.000139660029172,0.012335943046778652,0.004887759716635083,35,True,-87.70357597987592,1.000000001842066e-08,237.4675356375952
nordholt_h2o2,beta,250.5550990169813,88.3419003877727,88.32837226155871,1.0001531572004285,0.013528126213984137,0.005360091557166696,35,True,-87.70237498779171,1.0000000000000018e-08,250.55509901698127
nordholt_h2o2,beta,264.3639581084299,88.34303272910373,88.32837226155871,1.0001659768788855,0.01466046754501349,0.005808708718655791,35,True,-87.70127867735152,1.0000000018420626e-08,264.36395810842987
nordholt_h2o2,beta,278.9338657283485,88.34410448273546,88.32837226155871,1.0001781106203358,0.015732221176747885,0.006233316618284927,35,True,-87.70027684229584,1.000000001842066e-08,278.9338657283485
nordholt_h2o2,beta,281.8382931264449,88.34430447777882,88.32837226155871,1.000180374842332,0.015932216220107875,0.006312550186107972,35,True,-87.70009346984878,1.000000001842066e-08,281.8382931264448
nordholt_h2o2,beta,294.30676559264055,88.3451162236114,88.32837226155871,1.0001895649339387,0.016743962052686356,0.006634143907194513,35,True,-87.69936026340532,1.0000000000002966e-08,294.3067655926405
nordholt_h2o2,beta,310.52691306388937,88.34606940547809,88.32837226155871,1.0002003562781274,0.017697143919377822,0.007011767332110467,35,True,-87.69852070345365,1.000000001842066e-08,310.5269130638895
nordholt_h2o2,beta,327.64100255328805,88.3469660468297,88.32837226155871,1.0002105075050622,0.01859378527099409,0.0073669873013219415,35,True,-87.69775061119684,1.000000001842066e-08,327.64100255328816
nordholt_h2o2,beta,345.69830194408087,88.34780851151841,88.32837226155871,1.000220045376837,0.019436249959696283,0.007700740964142587,35,True,-87.69704326735088,1.000000001842066e-08,345.698301944081
nordholt_h2o2,beta,364.7507944234909,88.34859935760286,88.32837226155871,1.0002289988542328,0.020227096044152404,0.008014042329909168,35,True,-87.69639270237724,1.000000001842066e-08,364.750794423491
nordholt_h2o2,beta,384.85332813144214,88.34934123420423,88.32837226155871,1.0002373979289851,0.020968972645519557,0.008307941409450964,35,True,-87.69579376663896,1.000000001842066e-08,384.8533281314422
nordholt_h2o2,beta,406.06377405687914,88.35003681140928,88.32837226155871,1.000245272830189,0.02166454985056987,0.00858349645040488,35,True,-87.69524140773922,1.000000001842066e-08,406.06377405687925
nordholt_h2o2,beta,428.44319263623623,88.35068873253105,88.32837226155871,1.0002526534838234,0.022316470972342017,0.008841755030741407,35,True,-87.69473165051856,1.0000000000001474e-08,428.44319263623623
nordholt_h2o2,beta,429.86623470822724,88.35072765319173,88.32837226155871,1.0002530941198238,0.022355391633013255,0.008857173391854203,35,True,-87.69470147966415,1.000000001842066e-08,429.86623470822707
nordholt_h2o2,beta,452.0560095336612,88.35129958135504,88.32837226155871,1.0002595691419336,0.022927319796323786,0.009083741089231313,35,True,-87.69426051275391,1.000000001842066e-08,452.0560095336612
nordholt_h2o2,beta,476.9702011090233,88.3518718594773,88.32837226155871,1.0002660481260652,0.0234995979185868,0.009310445953843768,35,True,-87.69382465272345,1.000000001842066e-08,476.9702011090232
nordholt_h2o2,beta,503.25749010763235,88.35240797060526,88.32837226155871,1.000272117649529,0.02403570904654373,0.009522822128283986,35,True,-87.69342094827734,1.000000001842066e-08,503.25749010763235
nordholt_h2o2,beta,530.9935521350167,88.352910209889,88.32837226155871,1.0002778036966156,0.024537948330291215,0.009721779070977363,35,True,-87.69304665094197,1.000000001842066e-08,530.9935521350166
nordholt_h2o2,beta,560.2582335111608,88.35338075710446,88.32837226155871,1.0002831309454192,0.025008495545748133,0.009908180499596016,35,True,-87.69269933549933,1.000000001842066e-08,560.2582335111607
nordholt_h2o2,beta,591.135781131356,88.35382167294857,88.32837226155871,1.0002881227258948,0.025449411389857346,0.010082842927966996,35,True,-87.69237659721364,1.000000001842066e-08,591.1357811313562
nordholt_h2o2,beta,623.7150849953862,88.35423489792888,88.32837226155871,1.0002928010072865,0.025862636370163727,0.010246535230302044,35,True,-87.69207661522562,1.000000001842066e-08,623.715084995386
nordholt_h2o2,beta,655.6418494179785,88.3545961438947,88.32837226155871,1.0002968908139542,0.026223882335983717,0.01038963627091767,35,True,-87.69181615249676,1.000000001842066e-08,655.6418494179783
nordholt_h2o2,beta,658.0899341032405,88.35462225342532,88.32837226155871,1.0002971864101478,0.026249991866606592,0.010399979065481615,35,True,-87.69179737504207,1.000000001842066e-08,658.0899341032406
nordholt_h2o2,beta,999.9999999999998,88.35692666655372,88.32837226155871,1.0003232755711886,0.028554404995006166,0.011312816511498078,35,True,-87.69017271744403,1.000000001842066e-08,999.9999999999998
nordholt_bac,D_abs,0.0010000000000000002,718.0710391231595,18.033806539086143,39.81805158920971,700.0372325840733,88.42368880757049,24,True,-0.0010000000000000002,1.000049260145703e-08,999.9999999999989
nordholt_bac,D_abs,0.0012589254117941675,718.0587849027304,18.033806539086143,39.81737207540864,700.0249783636442,88.42327923277385,24,True,-0.0012589254117941675,1.000049260145703e-08,999.9999993092243
nordholt_bac,D_abs,0.001584893192461114,718.0433579143739,18.033806539086143,39.816516627152446,700.0095513752877,88.42276360410159,24,True,-0.0015848931924611136,1.000049260145703e-08,999.9999993092243
nordholt_bac,D_abs,0.001995262314968879,718.0239367420994,18.033806539086143,39.81543969576625,699.9901302030132,88.42211445884726,24,True,-0.00199526231496888,1.000049260145703e-08,999.9999993092243
nordholt_bac,D_abs,0.0025118864315095794,717.9994873395699,18.033806539086143,39.81408394192268,699.9656808004837,88.42129722195415,24,True,-0.00251188643150958,1.000049260145703e-08,999.9999993092243
nordholt_bac,D_abs,0.0031622776601683794,717.9687080069448,18.033806539086143,39.812377184530206,699.9349014678586,88.42026836353583,24,True,-0.003162277660168379,1.000049260145703e-08,999.9999993092243
nordholt_bac,D_abs,0.003981071705534973,717.9299601396871,18.033806539086143,39.81022856065683,699.8961536006009,88.41897307879876,24,True,-0.003981071705534972,1.000049260145703e-08,999.9999934138291
nordholt_bac,D_abs,0.005011872336272725,717.88118107638,18.033806539086143,39.80752369281868,699.8473745372938,88.41734236639346,24,True,-0.005011872336272726,1.0002180348804368e-08,999.9999999999989
nordholt_bac,D_abs,0.006309573444801929,717.819774427966,18.033806539086143,39.80411860758163,699.7859678888798,88.41528934893577,24,True,-0.00630957344480193,1.0002180348804368e-08,999.9999049840189
nordholt_bac,D_abs,0.007943282347242814,717.7424720855579,18.033806539086143,39.79983208369991,699.7086655464717,88.41270463869546,24,True,-0.007943282347242812,1.0002180348804368e-08,999.9999049840189
nordholt_bac,D_abs,0.01,717.6451606175383,18.033806539086143,39.79443602559045,699.6113540784521,88.40945049997663,24,True,-0.010000000000000004,1.0004137404076232e-08,999.9999999999989
nordholt_bac,D_abs,0.012589254117941675,717.5226629050347,18.033806539086143,39.78764335471212,699.4888563659485,88.40535349465218,24,True,-0.012589254117941677,1.0004137404076232e-08,999.9999993092243
nordholt_bac,D_abs,0.01584893192461114,717.3684635362,18.033806539086143,39.77909278229134,699.3346569971138,88.40019521497774,24,True,-0.01584893192461114,1.0004137404076232e-08,999.9999993092243
nordholt_bac,D_abs,0.0199526231496888,717.1743635717668,18.033806539086143,39.76832966558536,699.1405570326806,88.39370060347252,24,True,-0.019952623149688802,1.000830732570184e-08,999.9999999999926
nordholt_bac,D_abs,0.025118864315095808,716.930046671459,18.033806539086143,39.75478194897998,698.8962401323728,88.38552322723376,24,True,-0.025118864315095805,1.000830732570184e-08,999.9999993092243
nordholt_bac,D_abs,0.03162277660168379,716.6225340693933,18.033806539086143,39.7377299416071,698.5887275303071,88.37522670562454,24,True,-0.0316227766016838,1.0013432379306268e-08,999.9999999999802
nordholt_bac,D_abs,0.039810717055349734,716.2355003147001,18.033806539086143,39.716268374197334,698.2016937756139,88.36226127553218,24,True,-0.03981071705534973,1.0013432379306268e-08,999.9999049754374
nordholt_bac,D_abs,0.05011872336272725,715.7484148289009,18.033806539086143,39.689258797226245,697.7146082898147,88.34593420371746,24,True,-0.05011872336272725,1.0000049665456601e-08,999.9999999999989
nordholt_bac,D_abs,0.06309573444801933,715.1354659278821,18.033806539086143,39.65526991641563,697.101659388796,88.32537240311002,24,True,-0.06309573444801932,1.0000049665456601e-08,999.999997835175
nordholt_bac,D_abs,0.07943282347242818,714.364213753696,18.033806539086143,39.612502895902544,696.3304072146099,88.29947515494749,24,True,-0.07943282347242818,1.0000049665456601e-08,999.999997835175
nordholt_bac,D_abs,0.1,713.3939063153698,18.033806539086143,39.55869798032783,695.3600997762836,88.26685424839805,24,True,-0.10000000000000002,1.0000049665456601e-08,999.999997835175
nordholt_bac,D_abs,0.12589254117941676,712.1733783689078,18.033806539086143,39.49101798476968,694.1395718298216,88.22575807821059,24,True,-0.12589254117941673,1.0000049665456601e-08,999.999997835175
nordholt_bac,D_abs,0.1584893192461114,710.6384361533642,18.033806539086143,39.405903274671346,692.604629614278,88.17397522528748,24,True,-0.1584893192461114,1.0000049665456601e-08,999.999997835175
nordholt_bac,D_abs,0.19952623149688808,708.708612340293,18.033806539086143,39.29889182321275,690.6748058012068,88.10871169428049,24,True,-0.19952623149688808,1.0000191217027422e-08,999.999999999997
nordholt_bac,D_abs,0.25118864315095824,706.2831558360705,18.033806539086143,39.16439684019485,688.2493492969843,88.02643416529108,24,True,-0.25118864315095824,1.0000191217027422e-08,999.9999993092243
nordholt_bac,D_abs,0.31622776601683794,703.2361022342878,18.033806539086143,38.99543342167427,685.2022956952017,87.92266914052632,24,True,-0.316227766016838,1.0000191217027422e-08,999.9999993092243
nordholt_bac,D_abs,0.3981071705534973,699.4102564728387,18.033806539086143,38.78328487981446,681.3764499337525,87.79174444177728,24,True,-0.3981071705534973,1.0000191217027422e-08,999.9999993092243
nordholt_bac,D_abs,0.5011872336272725,694.6099163427124,18.033806539086143,38.517099251188455,676.5761098036262,87.62645469813285,24,True,-0.5011872336272725,1.000004525289276e-08,999.999999999997
nordholt_bac,D_abs,0.6309573444801936,688.5921856445574,18.033806539086143,38.183407599062086,670.5583791054712,87.41762556497093,24,True,-0.6309573444801936,1.000004525289276e-08,999.9999993092243
nordholt_bac,D_abs,0.7943282347242822,681.056788890306,18.033806539086143,37.765559224237876,663.0229823512199,87.15354133581349,24,True,-0.7943282347242822,1.000004525289276e-08,999.9999993092243
nordholt_bac,D_abs,1.0,671.6344386935586,18.033806539086143,37.24307662045007,653.6006321544725,86.8191855603056,24,True,-1.0,1.0000104035239939e-08,999.9999999999714
nordholt_bac,D_abs,1.2589254117941675,659.8740770798966,18.033806539086143,36.59094798703188,641.8402705408104,86.39522128942347,24,True,-1.2589254117941675,1.0000139203731455e-08,999.9999999999358
nordholt_bac,D_abs,1.584893192461114,645.2298021953129,18.033806539086143,35.7789022964649,627.1959956562267,85.85660156065899,24,True,-1.584893192461114,1.0000189217200605e-08,999.9999999998532
nordholt_bac,D_abs,1.9952623149688808,627.049147169084,18.033806539086143,34.77075934079858,609.0153406299978,85.1706428339013,24,True,-1.9952623149688808,1.0000264335402796e-08,999.9999999996427
nordholt_bac,D_abs,2.5118864315095824,604.5658319716622,18.033806539086143,33.524027811950695,586.532025432576,84.29429831638677,24,True,-2.5118864315095824,1.0000380738644206e-08,999.9999999990814
nordholt_bac,D_abs,3.1622776601683795,576.9025377561104,18.033806539086143,31.990059142851642,558.8687312170242,83.17020486603789,24,True,-3.1622776601683795,1.0000568311704992e-08,999.9999999973494
nordholt_bac,D_abs,3.981071705534973,543.0932585257603,18.033806539086143,30.115286938931607,525.0594519866742,81.72078994936649,24,True,-3.9810717055349736,1.0000896588416503e-08,999.9999999922122
nordholt_bac,D_abs,5.011872336272725,502.14132968190813,18.033806539086143,27.844444742909722,484.107523142822,79.83920342027454,24,True,-5.011872336272725,1.0000896588416503e-08,999.9999993092243
nordholt_bac,D_abs,6.309573444801936,453.1398532434759,18.033806539086143,25.127243783022116,435.10604670438977,77.37486401252889,24,True,-6.309573444801936,1.0005029914325417e-08,999.9999999725675
