tier,noise_fraction,trial,seed,frozen_rule_sha256,n_train_observations,n_test_observations,train_times_h,test_times_h,method,alpha,beta,alpha_relative_error_pct,beta_relative_error_pct,test_rmse_observed_log,test_rmse_latent_log,training_objective,selected_start_id,initial_condition_max_abs_error,network_to_fitted_ode_rmse_log,pre_RN_rmse_h-1,pre_RP_rmse_h-1,treatment_RN_rmse_h-1,treatment_RP_rmse_h-1,post_RN_rmse_h-1,post_RP_rmse_h-1
high,0.2,17,2017,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.7272727;4.969697;5.0909091;5.4545455;5.5757576;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.24242424;1.4545455;1.5757576;2.9090909;3.5151515;4.3636364;4.4848485;4.6060606;4.8484848;5.2121212;5.3333333;5.9393939;6.4242424;7.1515152;7.8787879;8.1212121;8.969697;9.0909091;9.5757576;10.181818,NN,,,,,0.2940106450202624,0.0613811022699475,0.03891223620186,,0.0,,,,,,,
high,0.2,17,2017,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.7272727;4.969697;5.0909091;5.4545455;5.5757576;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.24242424;1.4545455;1.5757576;2.9090909;3.5151515;4.3636364;4.4848485;4.6060606;4.8484848;5.2121212;5.3333333;5.9393939;6.4242424;7.1515152;7.8787879;8.1212121;8.969697;9.0909091;9.5757576;10.181818,PINN,0.000737444298557,0.0569951495474269,26.25557014429133,43.00485045257305,0.2781287541958459,0.0567118003746866,0.0122583900929765,2.0,0.0,0.0200230971187659,0.0072914358391006,0.0014461174170748,0.0114943869599626,0.0039486567042144,0.0191945916264358,0.0014832412132961
high,0.2,18,2018,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.7575758;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.181818;10.30303;10.666667;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364,0.96969697;1.0909091;1.2121212;2.0606061;2.5454545;3.5151515;4.1212121;4.2424242;5.4545455;7.5151515;7.6363636;7.8787879;8.8484848;10.060606;10.424242;10.545455;10.787879;11.757576;11.878788;12,NLLS,0.0010763879270616,0.0600131882059415,7.638792706161501,39.98681179405846,0.2152572966579879,0.0509678617444892,2.402005914071621,,0.0,0.0,,,,,,
high,0.2,18,2018,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.7575758;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.181818;10.30303;10.666667;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364,0.96969697;1.0909091;1.2121212;2.0606061;2.5454545;3.5151515;4.1212121;4.2424242;5.4545455;7.5151515;7.6363636;7.8787879;8.8484848;10.060606;10.424242;10.545455;10.787879;11.757576;11.878788;12,NN,,,,,0.2524715933847763,0.0993621868362808,0.0251066496678295,,0.0,,,,,,,
high,0.2,18,2018,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.7575758;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.181818;10.30303;10.666667;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364,0.96969697;1.0909091;1.2121212;2.0606061;2.5454545;3.5151515;4.1212121;4.2424242;5.4545455;7.5151515;7.6363636;7.8787879;8.8484848;10.060606;10.424242;10.545455;10.787879;11.757576;11.878788;12,PINN,0.0009883355845278,0.0482276506930764,1.166441547212571,51.77234930692354,0.2176422416010476,0.0553389035013271,0.0088235222965699,2.0,0.0,0.0224021876542305,0.015133296088882,0.0009611193790527,0.0163703513264273,0.0053815766090836,0.0090524337199197,0.0050838824922777
high,0.2,19,2019,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;2.0606061;2.1818182;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.969697;5.0909091;5.3333333;5.4545455;5.5757576;5.9393939;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.5151515;7.6363636;7.7575758;7.8787879;8;8.3636364;8.6060606;8.7272727;8.8484848;9.0909091;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;12,0.12121212;1.9393939;2.3030303;2.7878788;3.2727273;3.8787879;4.8484848;5.2121212;5.6969697;5.8181818;6.4242424;7.3939394;8.1212121;8.2424242;8.4848485;8.969697;9.5757576;10.30303;10.909091;11.878788,NLLS,0.0009382130716003,0.0745563311658471,6.178692839961419,25.44366883415282,0.2005141075238037,0.018760628653641,3.928404417202525,,0.0,0.0,,,,,,
high,0.2,19,2019,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;2.0606061;2.1818182;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.969697;5.0909091;5.3333333;5.4545455;5.5757576;5.9393939;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.5151515;7.6363636;7.7575758;7.8787879;8;8.3636364;8.6060606;8.7272727;8.8484848;9.0909091;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;12,0.12121212;1.9393939;2.3030303;2.7878788;3.2727273;3.8787879;4.8484848;5.2121212;5.6969697;5.8181818;6.4242424;7.3939394;8.1212121;8.2424242;8.4848485;8.969697;9.5757576;10.30303;10.909091;11.878788,NN,,,,,0.2345978056808807,0.0717635554489242,0.0454955346125358,,0.0,,,,,,,
high,0.2,19,2019,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;2.0606061;2.1818182;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.969697;5.0909091;5.3333333;5.4545455;5.5757576;5.9393939;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.5151515;7.6363636;7.7575758;7.8787879;8;8.3636364;8.6060606;8.7272727;8.8484848;9.0909091;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;12,0.12121212;1.9393939;2.3030303;2.7878788;3.2727273;3.8787879;4.8484848;5.2121212;5.6969697;5.8181818;6.4242424;7.3939394;8.1212121;8.2424242;8.4848485;8.969697;9.5757576;10.30303;10.909091;11.878788,PINN,0.0008870461785227,0.0559863516280774,11.295382147729429,44.01364837192252,0.2052505249169434,0.0251230630339255,0.0145411430577524,2.0,0.0,0.0206480844240249,0.010173750752404,0.0016649870462625,0.0091158542931063,0.004974732262312,0.0199813240520706,0.0054377366402601
high,0.2,20,2020,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4.1212121;4.2424242;4.3636364;4.4848485;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.6969697;5.8181818;5.9393939;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.4848485;8.7272727;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.787879;10.909091;11.030303;11.272727;11.515152;11.636364;11.757576;12,0.36363636;0.72727273;1.4545455;2.9090909;3.2727273;4;4.6060606;5.3333333;5.5757576;6.0606061;7.1515152;7.3939394;8.1212121;8.3636364;8.6060606;8.8484848;10.666667;11.151515;11.393939;11.878788,NLLS,0.0008275278796317,0.1225902488636116,17.247212036825587,22.590248863611677,0.1988568597892659,0.0643326121239519,3.612575242246333,,0.0,0.0,,,,,,
high,0.2,20,2020,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4.1212121;4.2424242;4.3636364;4.4848485;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.6969697;5.8181818;5.9393939;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.4848485;8.7272727;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.787879;10.909091;11.030303;11.272727;11.515152;11.636364;11.757576;12,0.36363636;0.72727273;1.4545455;2.9090909;3.2727273;4;4.6060606;5.3333333;5.5757576;6.0606061;7.1515152;7.3939394;8.1212121;8.3636364;8.6060606;8.8484848;10.666667;11.151515;11.393939;11.878788,NN,,,,,0.2079956361738161,0.1183169229170929,0.0352965613084127,,0.0,,,,,,,
high,0.2,20,2020,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4.1212121;4.2424242;4.3636364;4.4848485;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.6969697;5.8181818;5.9393939;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.4848485;8.7272727;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.787879;10.909091;11.030303;11.272727;11.515152;11.636364;11.757576;12,0.36363636;0.72727273;1.4545455;2.9090909;3.2727273;4;4.6060606;5.3333333;5.5757576;6.0606061;7.1515152;7.3939394;8.1212121;8.3636364;8.6060606;8.8484848;10.666667;11.151515;11.393939;11.878788,PINN,0.0011388695910856,0.1581697451685757,13.8869591085659,58.16974516857574,0.1962141376707605,0.0809805024009734,0.0123931934150146,2.0,0.0,0.0756452274823175,0.0220694683944539,0.0018723999891147,0.032359057027756,0.0065467875825754,0.0086216323601543,0.0035785848527496
low,0.05,1,2001,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.3636364;4.4848485;4.6060606;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.8787879;8;8.1212121;8.2424242;8.4848485;8.7272727;8.8484848;9.2121212;9.3333333;9.4545455;9.5757576;9.8181818;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.515152;11.636364;11.757576;11.878788;12,1.4545455;2.1818182;2.9090909;3.8787879;4.2424242;4.7272727;4.8484848;5.5757576;5.6969697;5.8181818;7.6363636;7.7575758;8.3636364;8.6060606;8.969697;9.0909091;9.6969697;9.9393939;11.272727;11.393939,NLLS,0.0010199822349111,0.1022097403033677,1.9982234911115395,2.209740303367713,0.0525946180220488,0.0042010639397739,0.1647805606386912,,0.0,0.0,,,,,,
low,0.05,1,2001,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.3636364;4.4848485;4.6060606;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.8787879;8;8.1212121;8.2424242;8.4848485;8.7272727;8.8484848;9.2121212;9.3333333;9.4545455;9.5757576;9.8181818;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.515152;11.636364;11.757576;11.878788;12,1.4545455;2.1818182;2.9090909;3.8787879;4.2424242;4.7272727;4.8484848;5.5757576;5.6969697;5.8181818;7.6363636;7.7575758;8.3636364;8.6060606;8.969697;9.0909091;9.6969697;9.9393939;11.272727;11.393939,NN,,,,,0.0548758436652412,0.0154320780181574,0.0020098876513603,,0.0,,,,,,,
low,0.05,1,2001,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.3636364;4.4848485;4.6060606;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.8787879;8;8.1212121;8.2424242;8.4848485;8.7272727;8.8484848;9.2121212;9.3333333;9.4545455;9.5757576;9.8181818;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.515152;11.636364;11.757576;11.878788;12,1.4545455;2.1818182;2.9090909;3.8787879;4.2424242;4.7272727;4.8484848;5.5757576;5.6969697;5.8181818;7.6363636;7.7575758;8.3636364;8.6060606;8.969697;9.0909091;9.6969697;9.9393939;11.272727;11.393939,PINN,0.0009656756349163,0.0942281967328391,3.432436508361014,5.771803267160824,0.0535829876255544,0.0066540072392152,0.0006386749268033,2.0,0.0,0.0113479993735394,0.0021889662574946,0.0004669103419969,0.0082531584750031,0.0043071444844788,0.0032105866711883,0.0010315784310351
low,0.05,2,2002,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.72727273;0.84848485;0.96969697;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.3939394;3.5151515;3.7575758;4;4.1212121;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.8484848;8.969697;9.0909091;9.2121212;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.393939;11.757576;12,0.60606061;1.2121212;2.0606061;2.7878788;3.1515152;3.2727273;3.6363636;3.8787879;4.2424242;4.3636364;7.030303;7.1515152;8.1212121;8.7272727;9.3333333;10.30303;11.272727;11.515152;11.636364;11.878788,NLLS,0.0009810193711669,0.1024791325375069,1.8980628833007,2.4791325375068896,0.0622694978102845,0.0065602117099989,0.1599453155609993,,0.0,0.0,,,,,,
low,0.05,2,2002,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.72727273;0.84848485;0.96969697;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.3939394;3.5151515;3.7575758;4;4.1212121;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.8484848;8.969697;9.0909091;9.2121212;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.393939;11.757576;12,0.60606061;1.2121212;2.0606061;2.7878788;3.1515152;3.2727273;3.6363636;3.8787879;4.2424242;4.3636364;7.030303;7.1515152;8.1212121;8.7272727;9.3333333;10.30303;11.272727;11.515152;11.636364;11.878788,NN,,,,,0.0630398108495459,0.0280888302391268,0.0018558113913407,,0.0,,,,,,,
low,0.05,2,2002,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.72727273;0.84848485;0.96969697;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.3939394;3.5151515;3.7575758;4;4.1212121;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.8484848;8.969697;9.0909091;9.2121212;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.393939;11.757576;12,0.60606061;1.2121212;2.0606061;2.7878788;3.1515152;3.2727273;3.6363636;3.8787879;4.2424242;4.3636364;7.030303;7.1515152;8.1212121;8.7272727;9.3333333;10.30303;11.272727;11.515152;11.636364;11.878788,PINN,0.0008690138237293,0.082261994105571,13.098617627064035,17.73800589442892,0.0637225766937904,0.009759197186148,0.0006182432933781,2.0,0.0,0.0221824155745645,0.003138863972997,0.0008345716038938,0.0080490415438823,0.0033702226068875,0.0061989250439406,0.0015293427400054
low,0.05,3,2003,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.8181818;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.5151515;3.7575758;3.8787879;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;5.9393939;6.0606061;6.3030303;6.4242424;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.8787879;8.1212121;8.2424242;8.3636364;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.24242424;0.48484848;1.6969697;1.9393939;2.9090909;3.2727273;3.6363636;4;4.1212121;5.2121212;5.5757576;6.1818182;6.5454545;7.030303;7.7575758;8;8.4848485;11.030303;11.393939,NLLS,0.0010087888405804,0.1040818122081609,0.8788840580482127,4.081812208160929,0.0498779761501699,0.0026332234379852,0.1929786182746724,,0.0,0.0,,,,,,
low,0.05,3,2003,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.8181818;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.5151515;3.7575758;3.8787879;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;5.9393939;6.0606061;6.3030303;6.4242424;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.8787879;8.1212121;8.2424242;8.3636364;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.24242424;0.48484848;1.6969697;1.9393939;2.9090909;3.2727273;3.6363636;4;4.1212121;5.2121212;5.5757576;6.1818182;6.5454545;7.030303;7.7575758;8;8.4848485;11.030303;11.393939,NN,,,,,0.0592931878186681,0.0198846101776529,0.0020618308922039,,0.0,,,,,,,
