condition,method,time_h,log_relative_abundance
nordholt_h2o2,NLLS,0.0,0.0
nordholt_h2o2,NLLS,0.000668002672010688,-0.0585438089214342
nordholt_h2o2,NLLS,0.001336005344021376,-0.11708928963528033
nordholt_h2o2,NLLS,0.002004008016032064,-0.17563639365472614
nordholt_h2o2,NLLS,0.002672010688042752,-0.2341850739043348
nordholt_h2o2,NLLS,0.00334001336005344,-0.29273528467867155
nordholt_h2o2,NLLS,0.004008016032064128,-0.3512869816021568
nordholt_h2o2,NLLS,0.004676018704074816,-0.40984012159011396
nordholt_h2o2,NLLS,0.005344021376085504,-0.46839466281097086
nordholt_h2o2,NLLS,0.0060120240480961915,-0.5269505646495841
nordholt_h2o2,NLLS,0.00668002672010688,-0.5855077876716476
nordholt_h2o2,NLLS,0.007348029392117568,-0.6440662935891561
nordholt_h2o2,NLLS,0.008016032064128256,-0.7026260452268922
nordholt_h2o2,NLLS,0.008684034736138943,-0.7611870064898993
nordholt_h2o2,NLLS,0.009352037408149633,-0.8197491423319225
nordholt_h2o2,NLLS,0.01002004008016032,-0.8783124187247736
nordholt_h2o2,NLLS,0.010688042752171008,-0.9368768026286073
nordholt_h2o2,NLLS,0.011356045424181695,-0.9954422619630706
nordholt_h2o2,NLLS,0.012024048096192383,-1.0540087655793002
nordholt_h2o2,NLLS,0.012692050768203072,-1.112576283232752
nordholt_h2o2,NLLS,0.01336005344021376,-1.17114478555682
nordholt_h2o2,NLLS,0.014028056112224447,-1.2297142440372444
nordholt_h2o2,NLLS,0.014696058784235137,-1.288284630987259
nordholt_h2o2,NLLS,0.015364061456245824,-1.3468559195234835
nordholt_h2o2,NLLS,0.01603206412825651,-1.4054280835425073
nordholt_h2o2,NLLS,0.0167000668002672,-1.4640010976981768
nordholt_h2o2,NLLS,0.017368069472277887,-1.5225749373795339
nordholt_h2o2,NLLS,0.018036072144288574,-1.58114957868943
nordholt_h2o2,NLLS,0.018704074816299265,-1.6397249984237274
nordholt_h2o2,NLLS,0.019372077488309953,-1.698301174051133
nordholt_h2o2,NLLS,0.02004008016032064,-1.7568780836936326
nordholt_h2o2,NLLS,0.020708082832331328,-1.815455706107478
nordholt_h2o2,NLLS,0.021376085504342016,-1.8740340206647428
nordholt_h2o2,NLLS,0.022044088176352703,-1.9326130073354117
nordholt_h2o2,NLLS,0.02271209084836339,-1.9911926466699956
nordholt_h2o2,NLLS,0.023380093520374078,-2.049772919782657
nordholt_h2o2,NLLS,0.024048096192384766,-2.1083538083348428
nordholt_h2o2,NLLS,0.024716098864395457,-2.166935294519347
nordholt_h2o2,NLLS,0.025384101536406144,-2.2255173610449037
nordholt_h2o2,NLLS,0.026052104208416832,-2.284099991121193
nordholt_h2o2,NLLS,0.02672010688042752,-2.3426831684442844
nordholt_h2o2,NLLS,0.027388109552438207,-2.401266877182518
nordholt_h2o2,NLLS,0.028056112224448895,-2.459851101962753
nordholt_h2o2,NLLS,0.028724114896459582,-2.518435827857135
nordholt_h2o2,NLLS,0.029392117568470273,-2.5770210403701026
nordholt_h2o2,NLLS,0.03006012024048096,-2.6356067254258724
nordholt_h2o2,NLLS,0.03072812291249165,-2.694192869356234
nordholt_h2o2,NLLS,0.03139612558450233,-2.752779458888748
nordholt_h2o2,NLLS,0.03206412825651302,-2.811366481135246
nordholt_h2o2,NLLS,0.032732130928523714,-2.8699539235806855
nordholt_h2o2,NLLS,0.0334001336005344,-2.9285417740723436
nordholt_h2o2,NLLS,0.03406813627254509,-2.987130020809268
nordholt_h2o2,NLLS,0.034736138944555774,-3.045718652332125
nordholt_h2o2,NLLS,0.035404141616566465,-3.104307657513275
nordholt_h2o2,NLLS,0.03607214428857715,-3.162897025547115
nordholt_h2o2,NLLS,0.03674014696058784,-3.221486745940821
nordholt_h2o2,NLLS,0.03740814963259853,-3.2800768085052194
nordholt_h2o2,NLLS,0.038076152304609215,-3.3386672033459894
nordholt_h2o2,NLLS,0.038744154976619906,-3.397257920855153
nordholt_h2o2,NLLS,0.03941215764863059,-3.4558489517027438
nordholt_h2o2,NLLS,0.04008016032064128,-3.5144402868287727
nordholt_h2o2,NLLS,0.040748162992651965,-3.573031917435381
nordholt_h2o2,NLLS,0.041416165664662656,-3.6316238349792727
nordholt_h2o2,NLLS,0.04208416833667334,-3.690216031164314
nordholt_h2o2,NLLS,0.04275217100868403,-3.7488084979344
nordholt_h2o2,NLLS,0.04342017368069472,-3.807401227466475
nordholt_h2o2,NLLS,0.044088176352705406,-3.865994212163791
nordholt_h2o2,NLLS,0.0447561790247161,-3.9245874446493687
nordholt_h2o2,NLLS,0.04542418169672678,-3.983180917759627
nordholt_h2o2,NLLS,0.04609218436873747,-4.041774624538173
nordholt_h2o2,NLLS,0.046760187040748157,-4.100368558229836
nordholt_h2o2,NLLS,0.04742818971275885,-4.158962712274854
nordholt_h2o2,NLLS,0.04809619238476953,-4.2175570803031786
nordholt_h2o2,NLLS,0.04876419505678022,-4.276151656128987
nordholt_h2o2,NLLS,0.049432197728790914,-4.3347464337453525
nordholt_h2o2,NLLS,0.0501002004008016,-4.393341407319115
nordholt_h2o2,NLLS,0.05076820307281229,-4.45193657118576
nordholt_h2o2,NLLS,0.05143620574482297,-4.510531919844637
nordholt_h2o2,NLLS,0.052104208416833664,-4.569127447954109
nordholt_h2o2,NLLS,0.05277221108884435,-4.627723150327063
nordholt_h2o2,NLLS,0.05344021376085504,-4.686319021926339
nordholt_h2o2,NLLS,0.05410821643286573,-4.744915057860446
nordholt_h2o2,NLLS,0.054776219104876414,-4.803511253379378
nordholt_h2o2,NLLS,0.055444221776887105,-4.86210760387036
nordholt_h2o2,NLLS,0.05611222444889779,-4.920704104854118
nordholt_h2o2,NLLS,0.05678022712090848,-4.979300751980829
nordholt_h2o2,NLLS,0.057448229792919164,-5.037897541026454
nordholt_h2o2,NLLS,0.058116232464929855,-5.0964944678890785
nordholt_h2o2,NLLS,0.058784235136940546,-5.155091528585375
nordholt_h2o2,NLLS,0.05945223780895123,-5.21368871924721
nordholt_h2o2,NLLS,0.06012024048096192,-5.272286036118242
nordholt_h2o2,NLLS,0.060788243152972606,-5.330883475550751
nordholt_h2o2,NLLS,0.0614562458249833,-5.38948103400248
nordholt_h2o2,NLLS,0.06212424849699398,-5.4480787080335595
nordholt_h2o2,NLLS,0.06279225116900466,-5.506676494303579
nordholt_h2o2,NLLS,0.06346025384101536,-5.565274389568685
nordholt_h2o2,NLLS,0.06412825651302605,-5.623872390678796
nordholt_h2o2,NLLS,0.06479625918503673,-5.682470494574917
nordholt_h2o2,NLLS,0.06546426185704743,-5.74106869828643
nordholt_h2o2,NLLS,0.06613226452905811,-5.799666998928657
nordholt_h2o2,NLLS,0.0668002672010688,-5.858265393700272
nordholt_h2o2,NLLS,0.06746826987307948,-5.9168638798809035
nordholt_h2o2,NLLS,0.06813627254509018,-5.975462454828839
nordholt_h2o2,NLLS,0.06880427521710086,-6.03406111597874
nordholt_h2o2,NLLS,0.06947227788911155,-6.092659860839394
nordholt_h2o2,NLLS,0.07014028056112225,-6.151258686991633
nordholt_h2o2,NLLS,0.07080828323313293,-6.209857592086161
nordholt_h2o2,NLLS,0.07147628590514361,-6.268456573841614
nordholt_h2o2,NLLS,0.0721442885771543,-6.3270556300425875
nordholt_h2o2,NLLS,0.072812291249165,-6.385654758537711
nordholt_h2o2,NLLS,0.07348029392117568,-6.444253957237721
nordholt_h2o2,NLLS,0.07414829659318636,-6.5028532241138555
nordholt_h2o2,NLLS,0.07481629926519706,-6.561452557195921
nordholt_h2o2,NLLS,0.07548430193720775,-6.6200519545706555
nordholt_h2o2,NLLS,0.07615230460921843,-6.67865141438014
nordholt_h2o2,NLLS,0.07682030728122911,-6.7372509348201275
nordholt_h2o2,NLLS,0.07748830995323981,-6.795850514138522
nordholt_h2o2,NLLS,0.0781563126252505,-6.854450150633851
nordholt_h2o2,NLLS,0.07882431529726118,-6.913049842653874
nordholt_h2o2,NLLS,0.07949231796927186,-6.971649588594028
nordholt_h2o2,NLLS,0.08016032064128256,-7.030249386896169
nordholt_h2o2,NLLS,0.08082832331329325,-7.088849236047172
nordholt_h2o2,NLLS,0.08149632598530393,-7.147449134577628
nordholt_h2o2,NLLS,0.08216432865731463,-7.206049081060636
nordholt_h2o2,NLLS,0.08283233132932531,-7.264649074110486
nordholt_h2o2,NLLS,0.083500334001336,-7.323249112381543
nordholt_h2o2,NLLS,0.08416833667334668,-7.381849194567057
nordholt_h2o2,NLLS,0.08483633934535738,-7.4404493193980406
nordholt_h2o2,NLLS,0.08550434201736806,-7.499049485642179
nordholt_h2o2,NLLS,0.08617234468937875,-7.557649692102768
nordholt_h2o2,NLLS,0.08684034736138944,-7.616249937617685
nordholt_h2o2,NLLS,0.08750835003340013,-7.674850221058386
nordholt_h2o2,NLLS,0.08817635270541081,-7.733450541328981
nordholt_h2o2,NLLS,0.0888443553774215,-7.7920508973652
nordholt_h2o2,NLLS,0.0895123580494322,-7.850651288133539
nordholt_h2o2,NLLS,0.09018036072144288,-7.909251712630402
nordholt_h2o2,NLLS,0.09084836339345356,-7.967852169881146
nordholt_h2o2,NLLS,0.09151636606546426,-8.026452658939311
nordholt_h2o2,NLLS,0.09218436873747494,-8.085053178885783
nordholt_h2o2,NLLS,0.09285237140948563,-8.143653728828014
nordholt_h2o2,NLLS,0.09352037408149631,-8.20225430789925
nordholt_h2o2,NLLS,0.09418837675350701,-8.260854915257802
nordholt_h2o2,NLLS,0.0948563794255177,-8.31945555008627
nordholt_h2o2,NLLS,0.09552438209752838,-8.378056211590906
nordholt_h2o2,NLLS,0.09619238476953906,-8.436656899000866
nordholt_h2o2,NLLS,0.09686038744154976,-8.495257611567597
nordholt_h2o2,NLLS,0.09752839011356045,-8.553858348564203
nordholt_h2o2,NLLS,0.09819639278557113,-8.612459109284712
nordholt_h2o2,NLLS,0.09886439545758183,-8.671059893043669
nordholt_h2o2,NLLS,0.09953239812959251,-8.729660699175344
nordholt_h2o2,NLLS,0.1002004008016032,-8.78826152703328
nordholt_h2o2,NLLS,0.10086840347361388,-8.846862375989664
nordholt_h2o2,NLLS,0.10153640614562458,-8.905463245434861
nordholt_h2o2,NLLS,0.10220440881763526,-8.964064134776882
nordholt_h2o2,NLLS,0.10287241148964595,-9.022665043440725
nordholt_h2o2,NLLS,0.10354041416165664,-9.081265970868136
nordholt_h2o2,NLLS,0.10420841683366733,-9.139866916516906
nordholt_h2o2,NLLS,0.10487641950567801,-9.198467879860596
nordholt_h2o2,NLLS,0.1055444221776887,-9.257068860387806
nordholt_h2o2,NLLS,0.1062124248496994,-9.315669857602092
nordholt_h2o2,NLLS,0.10688042752171008,-9.374270871021253
nordholt_h2o2,NLLS,0.10754843019372076,-9.432871900177052
nordholt_h2o2,NLLS,0.10821643286573146,-9.491472944614772
nordholt_h2o2,NLLS,0.10888443553774214,-9.550074003892869
nordholt_h2o2,NLLS,0.10955243820975283,-9.60867507758256
nordholt_h2o2,NLLS,0.11022044088176351,-9.66727616526731
nordholt_h2o2,NLLS,0.11088844355377421,-9.725877266542803
nordholt_h2o2,NLLS,0.1115564462257849,-9.784478381016333
nordholt_h2o2,NLLS,0.11222444889779558,-9.84307950830656
nordholt_h2o2,NLLS,0.11289245156980628,-9.901680648043127
nordholt_h2o2,NLLS,0.11356045424181696,-9.9602817998664
nordholt_h2o2,NLLS,0.11422845691382764,-10.018882963427151
nordholt_h2o2,NLLS,0.11489645958583833,-10.077484138386216
nordholt_h2o2,NLLS,0.11556446225784903,-10.136085324414244
nordholt_h2o2,NLLS,0.11623246492985971,-10.194686521191421
nordholt_h2o2,NLLS,0.1169004676018704,-10.25328772840713
nordholt_h2o2,NLLS,0.11756847027388109,-10.311888945759748
nordholt_h2o2,NLLS,0.11823647294589178,-10.370490172956401
nordholt_h2o2,NLLS,0.11890447561790246,-10.429091409712644
nordholt_h2o2,NLLS,0.11957247828991314,-10.487692655752229
nordholt_h2o2,NLLS,0.12024048096192384,-10.546293910806952
nordholt_h2o2,NLLS,0.12090848363393453,-10.604895174616308
nordholt_h2o2,NLLS,0.12157648630594521,-10.663496446927319
nordholt_h2o2,NLLS,0.1222444889779559,-10.722097727494369
nordholt_h2o2,NLLS,0.1229124916499666,-10.780699016078882
nordholt_h2o2,NLLS,0.12358049432197728,-10.839300312449202
nordholt_h2o2,NLLS,0.12424849699398796,-10.897901616380368
nordholt_h2o2,NLLS,0.12491649966599866,-10.956502927653908
nordholt_h2o2,NLLS,0.12558450233800933,-11.015104246057671
nordholt_h2o2,NLLS,0.12625250501002003,-11.073705571385645
nordholt_h2o2,NLLS,0.12692050768203073,-11.132306903437717
nordholt_h2o2,NLLS,0.1275885103540414,-11.190908242019633
nordholt_h2o2,NLLS,0.1282565130260521,-11.249509586942713
nordholt_h2o2,NLLS,0.1289245156980628,-11.308110938023727
nordholt_h2o2,NLLS,0.12959251837007346,-11.366712295084778
nordholt_h2o2,NLLS,0.13026052104208416,-11.425313657953017
nordholt_h2o2,NLLS,0.13092852371409486,-11.48391502646066
nordholt_h2o2,NLLS,0.13159652638610553,-11.542516400444804
nordholt_h2o2,NLLS,0.13226452905811623,-11.60111777974719
nordholt_h2o2,NLLS,0.1329325317301269,-11.659719164214149
nordholt_h2o2,NLLS,0.1336005344021376,-11.718320553696465
nordholt_h2o2,NLLS,0.1342685370741483,-11.77692194804919
nordholt_h2o2,NLLS,0.13493653974615896,-11.83552334713162
nordholt_h2o2,NLLS,0.13560454241816966,-11.894124750807075
nordholt_h2o2,NLLS,0.13627254509018036,-11.952726158942863
nordholt_h2o2,NLLS,0.13694054776219103,-12.011327571410112
nordholt_h2o2,NLLS,0.13760855043420173,-12.069928988083644
nordholt_h2o2,NLLS,0.13827655310621242,-12.128530408841947
nordholt_h2o2,NLLS,0.1389445557782231,-12.18713183356696
nordholt_h2o2,NLLS,0.1396125584502338,-12.245733262144139
nordholt_h2o2,NLLS,0.1402805611222445,-12.304334694462094
nordholt_h2o2,NLLS,0.14094856379425516,-12.362936130412754
nordholt_h2o2,NLLS,0.14161656646626586,-12.42153756989123
nordholt_h2o2,NLLS,0.14228456913827653,-12.480139012795497
nordholt_h2o2,NLLS,0.14295257181028723,-12.538740459026599
nordholt_h2o2,NLLS,0.14362057448229792,-12.597341908488438
nordholt_h2o2,NLLS,0.1442885771543086,-12.655943361087619
nordholt_h2o2,NLLS,0.1449565798263193,-12.714544816733552
nordholt_h2o2,NLLS,0.14562458249833,-12.773146275338169
nordholt_h2o2,NLLS,0.14629258517034066,-12.831747736815943
nordholt_h2o2,NLLS,0.14696058784235136,-12.890349201083888
nordholt_h2o2,NLLS,0.14762859051436206,-12.948950668061448
nordholt_h2o2,NLLS,0.14829659318637273,-13.007552137670206
nordholt_h2o2,NLLS,0.14896459585838343,-13.06615360983426
nordholt_h2o2,NLLS,0.14963259853039412,-13.124755084479693
nordholt_h2o2,NLLS,0.1503006012024048,-13.183356561534813
nordholt_h2o2,NLLS,0.1509686038744155,-13.241958040930049
nordholt_h2o2,NLLS,0.15163660654642616,-13.300559522597752
nordholt_h2o2,NLLS,0.15230460921843686,-13.359161006472242
nordholt_h2o2,NLLS,0.15297261189044756,-13.417762492489784
nordholt_h2o2,NLLS,0.15364061456245823,-13.476363980588447
nordholt_h2o2,NLLS,0.15430861723446893,-13.534965470708071
nordholt_h2o2,NLLS,0.15497661990647962,-13.593566962790346
nordholt_h2o2,NLLS,0.1556446225784903,-13.652168456778451
nordholt_h2o2,NLLS,0.156312625250501,-13.710769952617396
nordholt_h2o2,NLLS,0.1569806279225117,-13.769371450253708
nordholt_h2o2,NLLS,0.15764863059452236,-13.827972949635406
nordholt_h2o2,NLLS,0.15831663326653306,-13.886574450712054
nordholt_h2o2,NLLS,0.15898463593854373,-13.945175953434758
nordholt_h2o2,NLLS,0.15965263861055443,-14.00377745775588
nordholt_h2o2,NLLS,0.16032064128256512,-14.062378963629259
nordholt_h2o2,NLLS,0.1609886439545758,-14.120980471010048
nordholt_h2o2,NLLS,0.1616566466265865,-14.17958197985468
nordholt_h2o2,NLLS,0.1623246492985972,-14.238183490120859
nordholt_h2o2,NLLS,0.16299265197060786,-14.29678500176751
nordholt_h2o2,NLLS,0.16366065464261856,-14.35538651475477
nordholt_h2o2,NLLS,0.16432865731462926,-14.413988029043885
nordholt_h2o2,NLLS,0.16499665998663993,-14.472589544597218
nordholt_h2o2,NLLS,0.16566466265865062,-14.531191061378292
nordholt_h2o2,NLLS,0.16633266533066132,-14.589792579351585
nordholt_h2o2,NLLS,0.167000668002672,-14.648394098482676
nordholt_h2o2,NLLS,0.1676686706746827,-14.706995618738144
nordholt_h2o2,NLLS,0.16833667334669336,-14.765597140085372
nordholt_h2o2,NLLS,0.16900467601870406,-14.824198662492963
nordholt_h2o2,NLLS,0.16967267869071476,-14.8828001859302
nordholt_h2o2,NLLS,0.17034068136272543,-14.941401710367371
nordholt_h2o2,NLLS,0.17100868403473612,-15.000003235775548
nordholt_h2o2,NLLS,0.17167668670674682,-15.0586047621267
nordholt_h2o2,NLLS,0.1723446893787575,-15.117206289393573
nordholt_h2o2,NLLS,0.1730126920507682,-15.17580781754968
nordholt_h2o2,NLLS,0.1736806947227789,-15.2344093465694
nordholt_h2o2,NLLS,0.17434869739478956,-15.293010876427697
nordholt_h2o2,NLLS,0.17501670006680026,-15.351612407100378
nordholt_h2o2,NLLS,0.17568470273881093,-15.410213938563937
nordholt_h2o2,NLLS,0.17635270541082163,-15.468815470795484
nordholt_h2o2,NLLS,0.17702070808283232,-15.527417003772822
nordholt_h2o2,NLLS,0.177688710754843,-15.586018537474468
nordholt_h2o2,NLLS,0.1783567134268537,-15.644620071879414
nordholt_h2o2,NLLS,0.1790247160988644,-15.70322160696737
nordholt_h2o2,NLLS,0.17969271877087506,-15.761823142718615
nordholt_h2o2,NLLS,0.18036072144288576,-15.820424679113989
nordholt_h2o2,NLLS,0.18102872411489646,-15.879026216134868
nordholt_h2o2,NLLS,0.18169672678690713,-15.937627753763158
nordholt_h2o2,NLLS,0.18236472945891782,-15.996229291981335
nordholt_h2o2,NLLS,0.18303273213092852,-16.05483083077234
nordholt_h2o2,NLLS,0.1837007348029392,-16.113432370119604
nordholt_h2o2,NLLS,0.1843687374749499,-16.172033910007116
nordholt_h2o2,NLLS,0.18503674014696056,-16.230635450419168
nordholt_h2o2,NLLS,0.18570474281897126,-16.28923699134073
nordholt_h2o2,NLLS,0.18637274549098196,-16.347838532756985
nordholt_h2o2,NLLS,0.18704074816299263,-16.40644007465365
nordholt_h2o2,NLLS,0.18770875083500332,-16.465041617016883
nordholt_h2o2,NLLS,0.18837675350701402,-16.52364315983319
nordholt_h2o2,NLLS,0.1890447561790247,-16.582244703089483
nordholt_h2o2,NLLS,0.1897127588510354,-16.640846246773
nordholt_h2o2,NLLS,0.1903807615230461,-16.699447790871478
nordholt_h2o2,NLLS,0.19104876419505676,-16.758049335372863
nordholt_h2o2,NLLS,0.19171676686706746,-16.816650880265534
nordholt_h2o2,NLLS,0.19238476953907813,-16.875252425538207
nordholt_h2o2,NLLS,0.19305277221108882,-16.933853971179847
nordholt_h2o2,NLLS,0.19372077488309952,-16.992455517179856
nordholt_h2o2,NLLS,0.1943887775551102,-17.051057063527814
nordholt_h2o2,NLLS,0.1950567802271209,-17.109658610213792
nordholt_h2o2,NLLS,0.1957247828991316,-17.16826015722781
nordholt_h2o2,NLLS,0.19639278557114226,-17.226861704560594
nordholt_h2o2,NLLS,0.19706078824315296,-17.285463252202835
nordholt_h2o2,NLLS,0.19772879091516365,-17.34406480014561
nordholt_h2o2,NLLS,0.19839679358717432,-17.40266634838021
nordholt_h2o2,NLLS,0.19906479625918502,-17.46126789689828
nordholt_h2o2,NLLS,0.19973279893119572,-17.51986944569154
nordholt_h2o2,NLLS,0.2004008016032064,-17.57847099475212
nordholt_h2o2,NLLS,0.2010688042752171,-17.637072544072225
nordholt_h2o2,NLLS,0.20173680694722776,-17.69567409364437
nordholt_h2o2,NLLS,0.20240480961923846,-17.754275643461305
nordholt_h2o2,NLLS,0.20307281229124916,-17.812877193515906
nordholt_h2o2,NLLS,0.20374081496325983,-17.871478743801404
nordholt_h2o2,NLLS,0.20440881763527052,-17.93008029431105
nordholt_h2o2,NLLS,0.20507682030728122,-17.98868184503834
nordholt_h2o2,NLLS,0.2057448229792919,-18.04728339597703
nordholt_h2o2,NLLS,0.2064128256513026,-18.105884947121048
nordholt_h2o2,NLLS,0.2070808283233133,-18.16448649846437
nordholt_h2o2,NLLS,0.20774883099532396,-18.22308805000133
nordholt_h2o2,NLLS,0.20841683366733466,-18.281689601726214
nordholt_h2o2,NLLS,0.20908483633934535,-18.340291153633775
nordholt_h2o2,NLLS,0.20975283901135602,-18.398892705718605
nordholt_h2o2,NLLS,0.21042084168336672,-18.45749425797557
nordholt_h2o2,NLLS,0.2110888443553774,-18.51609581039972
nordholt_h2o2,NLLS,0.2117568470273881,-18.5746973629863
nordholt_h2o2,NLLS,0.2124248496993988,-18.63329891573048
nordholt_h2o2,NLLS,0.21309285237140946,-18.69190046862779
nordholt_h2o2,NLLS,0.21376085504342016,-18.750502021673846
nordholt_h2o2,NLLS,0.21442885771543085,-18.809103574864267
nordholt_h2o2,NLLS,0.21509686038744152,-18.86770512819492
nordholt_h2o2,NLLS,0.21576486305945222,-18.926306681661767
nordholt_h2o2,NLLS,0.21643286573146292,-18.9849082352608
nordholt_h2o2,NLLS,0.2171008684034736,-19.04350978898828
nordholt_h2o2,NLLS,0.2177688710754843,-19.1021113428405
nordholt_h2o2,NLLS,0.21843687374749496,-19.160712896813852
nordholt_h2o2,NLLS,0.21910487641950566,-19.21931445090482
nordholt_h2o2,NLLS,0.21977287909151635,-19.277916005109923
nordholt_h2o2,NLLS,0.22044088176352702,-19.33651755942593
nordholt_h2o2,NLLS,0.22110888443553772,-19.39511911384964
nordholt_h2o2,NLLS,0.22177688710754842,-19.453720668377944
nordholt_h2o2,NLLS,0.2224448897795591,-19.512322223007846
nordholt_h2o2,NLLS,0.2231128924515698,-19.57092377773633
nordholt_h2o2,NLLS,0.2237808951235805,-19.629525332560657
nordholt_h2o2,NLLS,0.22444889779559116,-19.688126887477964
nordholt_h2o2,NLLS,0.22511690046760185,-19.746728442485594
nordholt_h2o2,NLLS,0.22578490313961255,-19.80532999758098
nordholt_h2o2,NLLS,0.22645290581162322,-19.863931552761525
nordholt_h2o2,NLLS,0.22712090848363392,-19.922533108024794
nordholt_h2o2,NLLS,0.2277889111556446,-19.981134663368426
nordholt_h2o2,NLLS,0.2284569138276553,-20.039736218790022
nordholt_h2o2,NLLS,0.229124916499666,-20.09833777428739
nordholt_h2o2,NLLS,0.22979291917167666,-20.15693932985834
nordholt_h2o2,NLLS,0.23046092184368736,-20.215540885500744
nordholt_h2o2,NLLS,0.23112892451569805,-20.274142441212483
nordholt_h2o2,NLLS,0.23179692718770872,-20.33274399699165
nordholt_h2o2,NLLS,0.23246492985971942,-20.391345552836214
nordholt_h2o2,NLLS,0.23313293253173012,-20.449947108744308
nordholt_h2o2,NLLS,0.2338009352037408,-20.508548664714127
nordholt_h2o2,NLLS,0.2344689378757515,-20.56715022074383
nordholt_h2o2,NLLS,0.23513694054776219,-20.625751776831734
nordholt_h2o2,NLLS,0.23580494321977286,-20.68435333297619
nordholt_h2o2,NLLS,0.23647294589178355,-20.74295488917545
nordholt_h2o2,NLLS,0.23714094856379422,-20.801556445428062
nordholt_h2o2,NLLS,0.23780895123580492,-20.860158001732376
nordholt_h2o2,NLLS,0.23847695390781562,-20.91875955808692
nordholt_h2o2,NLLS,0.2391449565798263,-20.97736111449032
nordholt_h2o2,NLLS,0.239812959251837,-21.03596267094111
nordholt_h2o2,NLLS,0.24048096192384769,-21.0945642274379
nordholt_h2o2,NLLS,0.24114896459585836,-21.153165783979393
nordholt_h2o2,NLLS,0.24181696726786905,-21.21176734056428
nordholt_h2o2,NLLS,0.24248496993987975,-21.270368897191275
nordholt_h2o2,NLLS,0.24315297261189042,-21.32897045385924
nordholt_h2o2,NLLS,0.24382097528390112,-21.387572010566974
nordholt_h2o2,NLLS,0.2444889779559118,-21.44617356731326
nordholt_h2o2,NLLS,0.2451569806279225,-21.504775124097048
nordholt_h2o2,NLLS,0.2458249832999332,-21.563376680917226
nordholt_h2o2,NLLS,0.24649298597194386,-21.621978237772762
nordholt_h2o2,NLLS,0.24716098864395455,-21.680579794662616
nordholt_h2o2,NLLS,0.24782899131596525,-21.739181351585813
nordholt_h2o2,NLLS,0.24849699398797592,-21.79778290854138
nordholt_h2o2,NLLS,0.24916499665998662,-21.856384465528414
nordholt_h2o2,NLLS,0.24983299933199732,-21.914986022545914
nordholt_h2o2,NLLS,0.250501002004008,-21.97358757959312
nordholt_h2o2,NLLS,0.25116900467601866,-22.03218913666906
nordholt_h2o2,NLLS,0.2518370073480294,-22.090790693772995
nordholt_h2o2,NLLS,0.25250501002004005,-22.149392250904093
nordholt_h2o2,NLLS,0.2531730126920507,-22.20799380806148
nordholt_h2o2,NLLS,0.25384101536406145,-22.266595365244545
nordholt_h2o2,NLLS,0.2545090180360721,-22.325196922452452
nordholt_h2o2,NLLS,0.2551770207080828,-22.383798479684486
nordholt_h2o2,NLLS,0.2558450233800935,-22.442400036939972
nordholt_h2o2,NLLS,0.2565130260521042,-22.50100159421824
nordholt_h2o2,NLLS,0.25718102872411486,-22.55960315151863
nordholt_h2o2,NLLS,0.2578490313961256,-22.61820470884046
nordholt_h2o2,NLLS,0.25851703406813625,-22.67680626618315
nordholt_h2o2,NLLS,0.2591850367401469,-22.735407823546165
nordholt_h2o2,NLLS,0.25985303941215765,-22.794009380928753
nordholt_h2o2,NLLS,0.2605210420841683,-22.852610938330482
nordholt_h2o2,NLLS,0.261189044756179,-22.9112124957507
nordholt_h2o2,NLLS,0.2618570474281897,-22.969814053188955
nordholt_h2o2,NLLS,0.2625250501002004,-23.028415610644736
nordholt_h2o2,NLLS,0.26319305277221106,-23.08701716811745
nordholt_h2o2,NLLS,0.2638610554442218,-23.14561872560672
nordholt_h2o2,NLLS,0.26452905811623245,-23.204220283111937
nordholt_h2o2,NLLS,0.2651970607882431,-23.262821840632775
nordholt_h2o2,NLLS,0.2658650634602538,-23.321423398168662
nordholt_h2o2,NLLS,0.2665330661322645,-23.38002495571923
nordholt_h2o2,NLLS,0.2672010688042752,-23.438626513284092
nordholt_h2o2,NLLS,0.26786907147628586,-23.497228070862665
nordholt_h2o2,NLLS,0.2685370741482966,-23.555829628454823
nordholt_h2o2,NLLS,0.26920507682030725,-23.614431186059935
nordholt_h2o2,NLLS,0.2698730794923179,-23.673032743677755
nordholt_h2o2,NLLS,0.27054108216432865,-23.73163430130782
nordholt_h2o2,NLLS,0.2712090848363393,-23.79023585894987
nordholt_h2o2,NLLS,0.27187708750835,-23.848837416603526
nordholt_h2o2,NLLS,0.2725450901803607,-23.90743897426841
nordholt_h2o2,NLLS,0.2732130928523714,-23.96604053194425
nordholt_h2o2,NLLS,0.27388109552438206,-24.024642089630742
nordholt_h2o2,NLLS,0.2745490981963928,-24.08324364732753
nordholt_h2o2,NLLS,0.27521710086840345,-24.141845205034326
nordholt_h2o2,NLLS,0.2758851035404141,-24.2004467627509
nordholt_h2o2,NLLS,0.27655310621242485,-24.25904832047686
nordholt_h2o2,NLLS,0.2772211088844355,-24.317649878212006
nordholt_h2o2,NLLS,0.2778891115564462,-24.37625143595606
nordholt_h2o2,NLLS,0.2785571142284569,-24.43485299370885
nordholt_h2o2,NLLS,0.2792251169004676,-24.49345455146998
nordholt_h2o2,NLLS,0.27989311957247826,-24.552056109239263
nordholt_h2o2,NLLS,0.280561122244489,-24.610657667016472
nordholt_h2o2,NLLS,0.28122912491649965,-24.669259224801355
