condition,parameter,fixed_value,profile_sse,reference_sse,relative_sse,conditional_gaussian_lr,converged,optimized_D,optimized_alpha,optimized_beta
peyrusson_extracellular_oxacillin,D_abs,9.795891821263096,7.423200646054829,1.3787908062892658,5.383848378009467,25.251051455366163,True,-9.795891821263096,0.5509228176121205,0.2676982062670328
peyrusson_extracellular_oxacillin,D_abs,10.335773429602385,7.425122571701581,1.3787908062892658,5.385242299145281,25.254934571922757,True,-10.335773429602384,0.5831393158903241,0.2677445399770389
peyrusson_extracellular_oxacillin,D_abs,10.700624621420255,7.425920815930175,1.3787908062892658,5.385821244279635,25.256547073230298,True,-10.700624621420257,0.6048664306454742,0.26776811658870087
peyrusson_extracellular_oxacillin,D_abs,10.905409567324114,7.426250723080528,1.3787908062892658,5.38606051708944,25.257213454875988,True,-10.905409567324114,0.6170504166887416,0.2677794166686004
peyrusson_extracellular_oxacillin,D_abs,12.706554888609631,7.427410267786557,1.3787908062892658,5.38690150377193,25.25955539207739,True,-12.706554888609633,0.7240357672142596,0.2678458792542406
peyrusson_extracellular_oxacillin,D_abs,15.088515189482441,7.427596058864022,1.3787908062892658,5.387036253058492,25.259930601094585,True,-15.088515189482443,0.8653754180779949,0.267896687812149
peyrusson_extracellular_oxacillin,D_abs,17.916995804057326,7.427611447176346,1.3787908062892658,5.387047413788788,25.259961677696477,True,-17.916995804057326,1.0331955157578676,0.26793742357929606
peyrusson_extracellular_oxacillin,D_abs,21.275701062114813,7.427612233505494,1.3787908062892658,5.387047984092233,25.259963265681616,True,-21.275701062114816,1.2324855363943659,0.26797153860767836
peyrusson_extracellular_oxacillin,D_abs,25.264026438068882,7.427612256231766,1.3787908062892658,5.387048000574989,25.25996331157713,True,-25.264026438068882,1.4691458455870778,0.26800025798306765
peyrusson_extracellular_oxacillin,D_abs,30.000000000000004,7.427612256566838,1.3787908062892658,5.387048000818008,25.259963312253806,True,-30.000000000000004,1.7501801806416768,0.26802444202143505
peyrusson_extracellular_oxacillin,alpha,9.999999999999982e-09,13.400997743219028,1.3787908062892658,9.719384320007965,34.11183412354829,True,-1.0358991253385932,9.999999999999982e-09,0.07866689728173518
peyrusson_extracellular_oxacillin,alpha,1.4289504402967221e-08,13.400992491196584,1.3787908062892658,9.719380510856917,34.11182824485526,True,-1.0358992932457949,1.4289504402967243e-08,0.07866709012804567
peyrusson_extracellular_oxacillin,alpha,2.0418993608241962e-08,13.400984986317065,1.3787908062892658,9.719375067769041,34.111819844490554,True,-1.0358997023487968,2.041899360824198e-08,0.07866735690273835
peyrusson_extracellular_oxacillin,alpha,2.9177729906913307e-08,13.400974262211315,1.3787908062892658,9.719367289862706,34.111807840772116,True,-1.035900389750575,2.9177729906913324e-08,0.07866773139536308
peyrusson_extracellular_oxacillin,alpha,4.169352999734261e-08,13.40095893798686,1.3787908062892658,9.719356175613623,34.11179068802682,True,-1.035901320713114,4.169352999734261e-08,0.07866826823572728
peyrusson_extracellular_oxacillin,alpha,5.9577988047227436e-08,13.400937040411028,1.3787908062892658,9.719340293889047,34.11176617754907,True,-1.035902654071549,5.957798804722751e-08,0.07866903745013086
peyrusson_extracellular_oxacillin,alpha,8.51339922520785e-08,13.400905749822604,1.3787908062892658,9.71931759966431,34.111731153179285,True,-1.0359045550063595,8.513399225207856e-08,0.07867013433277577
peyrusson_extracellular_oxacillin,alpha,1.216522557128253e-07,13.400861037045347,1.3787908062892658,9.719285170685923,34.111681104862384,True,-1.0359072660717041,1.2165225571282535e-07,0.07867170457761737
peyrusson_extracellular_oxacillin,alpha,1.7383504436393114e-07,13.400797144544871,1.3787908062892658,9.719238831168584,34.111609587831566,True,-1.0359111447366456,1.7383504436393114e-07,0.07867394672458634
peyrusson_extracellular_oxacillin,alpha,2.4840166318283966e-07,13.400705845005316,1.3787908062892658,9.719172614060708,34.11150739258573,True,-1.0359170314800552,2.4840166318283955e-07,0.07867712797731577
peyrusson_extracellular_oxacillin,alpha,3.549536659755568e-07,13.400575381828817,1.3787908062892658,9.71907799261712,34.11136135869795,True,-1.0359250296182434,3.549536659755565e-07,0.0786817004126999
peyrusson_extracellular_oxacillin,alpha,5.072111972807086e-07,13.400388955070431,1.3787908062892658,9.718942782288233,34.11115267953696,True,-1.035936465787135,5.072111972807087e-07,0.078688233020646
peyrusson_extracellular_oxacillin,alpha,7.247796636776962e-07,13.400122557723753,1.3787908062892658,9.718749571436039,34.11085447924339,True,-1.0359525317009903,7.24779663677696e-07,0.0786975811346366
peyrusson_extracellular_oxacillin,alpha,1.035674219530354e-06,13.399741883504813,1.3787908062892658,9.71847347863269,34.110428349230915,True,-1.0359761647124786,1.0356742195303534e-06,0.07871089431655538
